QueryId,DocumentId
952,44356
952,44350
952,44377
952,44389
952,44348
952,44360
952,44369
952,44388
952,44364
952,44368
952,44349
952,44357
952,44374
952,44354
952,44370
952,44352
952,44376
952,44358
952,44365
952,44383
952,44355
952,44371
952,44384
952,44362
953,44390
953,44392
953,44422
953,44425
953,44423
953,44436
953,44411
953,44404
953,44402
953,44399
953,44396
953,44391
953,44413
953,44416
953,44403
953,44397
953,44430
953,44420
953,44409
953,44421
953,44405
953,44393
953,44427
953,44433
953,44426
953,44406
953,44415
953,44419
953,44417
953,44410
953,44398
953,44424
953,44394
953,44401
953,44418
953,44432
953,44431
953,44412
953,44407
953,44428
953,44435
953,44408
953,44395
953,44400
953,44429
953,44434
953,44414
954,44463
954,44464
954,44459
954,44447
954,44480
954,44455
954,44460
954,44456
954,44442
954,44440
954,44439
954,44469
954,44478
954,44479
954,44466
954,44450
954,44448
954,44458
954,44475
954,44452
954,44438
954,44477
954,44473
954,44462
954,44461
954,44446
954,44444
954,44465
954,44449
954,44467
954,44451
954,44468
954,44443
954,44476
954,44481
954,44474
954,44453
954,44454
954,44472
954,44441
954,44445
954,44437
954,44471
954,44470
954,44457
955,44499
955,44496
955,44497
955,44500
955,44502
955,44495
955,44484
955,44494
955,44487
955,44491
955,44485
955,44489
955,44490
955,44483
955,44498
955,44492
955,44482
955,44493
955,44488
955,44501
955,44486
956,44516
956,44507
956,44539
956,44514
956,44508
956,44504
956,44541
956,44534
956,44521
956,44537
956,44515
956,44542
956,44505
956,44517
956,44549
956,44510
956,44526
956,44506
956,44503
956,44543
956,44533
956,44528
956,44532
956,44531
956,44519
956,44535
956,44518
956,44524
956,44525
956,44538
956,44530
956,44536
956,44523
956,44529
956,44509
956,44548
956,44545
956,20363
956,44546
956,44513
956,44522
956,44547
956,44511
956,44527
956,44520
956,44544
956,44512
956,44540
957,44570
957,44554
957,44555
957,44597
957,44578
957,44550
957,44566
957,44565
957,44590
957,44556
957,44553
957,44564
957,44558
957,44581
957,44592
957,44583
957,44562
957,44594
957,44591
957,44586
957,44559
957,44588
957,44569
957,44557
957,44563
957,44593
957,44595
957,44560
957,44571
957,44573
957,44574
957,44584
957,44589
957,44551
957,44575
957,44585
957,44596
957,44561
957,44587
957,44552
957,44576
957,44572
957,44568
957,44567
957,44579
957,44577
957,44582
957,44580
958,44620
958,44617
958,44603
958,44623
958,44610
958,44639
958,44615
958,44644
958,44633
958,44611
958,44638
958,44626
958,44645
958,44640
958,44614
958,44601
958,44606
958,44604
958,44605
958,44621
958,44643
958,44609
958,44630
958,44629
958,44627
958,44613
958,44602
958,44598
958,44618
958,44642
958,44625
958,44631
958,44616
958,44600
958,44634
958,44632
958,44599
958,44628
958,44636
958,44641
958,44635
958,44608
958,44622
958,44619
958,44624
958,44607
958,44612
958,44637
959,44682
959,44655
959,44673
959,44680
959,44679
959,44676
959,44689
959,44675
959,44649
959,44668
959,44661
959,44651
959,44664
959,44685
959,44646
959,44647
959,44667
959,44687
959,44663
959,44665
959,44657
959,44683
959,44666
959,44659
959,44654
959,44677
959,44684
959,18066
959,44674
959,44660
959,44678
959,44686
959,44690
959,44688
959,44671
959,44670
959,44681
959,44648
959,18062
959,44656
959,44672
959,44658
959,44650
959,44669
959,44652
959,44691
959,44653
959,44662
960,44727
960,44731
960,44734
960,44729
960,44716
960,44730
960,44735
960,44738
960,44706
960,44728
960,44709
960,44739
960,44715
960,44712
960,44720
960,44694
960,44692
960,44721
960,44723
960,44695
960,44711
960,44703
960,44722
960,44713
960,44696
960,44718
960,44698
960,44733
960,44700
960,44697
960,44725
960,44701
960,44699
960,44705
960,44724
960,44736
960,44737
960,44732
960,44710
960,44719
960,44704
960,44702
960,44708
960,44717
960,44714
960,44707
960,44726
960,44693
960,44740
960,888
961,44779
961,44770
961,44751
961,44784
961,44758
961,44742
961,44743
961,44773
961,44750
961,44741
961,44759
961,44774
961,44780
961,44775
961,44782
961,44765
961,44749
961,44747
961,44746
961,44766
961,44761
961,44753
961,44760
961,44752
961,44748
961,44755
961,44771
961,44787
961,44781
961,44776
961,44772
961,44785
961,44744
961,44764
961,44756
961,44783
961,44778
961,44757
961,44768
961,44763
961,44777
961,44769
961,44745
961,44767
961,44786
961,44762
961,44754
962,44812
962,44823
962,44835
962,44830
962,44795
962,44796
962,44827
962,44802
962,44834
962,44806
962,44811
962,44821
962,44816
962,44808
962,44788
962,44833
962,44799
962,44824
962,44836
962,44807
962,44800
962,44820
962,44791
962,44829
962,44805
962,44832
962,44828
962,44801
962,44814
962,44790
962,44793
962,44809
962,44803
962,44815
962,44797
962,44826
962,44804
962,44822
962,44817
962,44813
962,44794
962,44810
962,44789
962,44819
962,44798
962,44831
962,44825
962,44792
962,44818
963,44861
963,44857
963,44873
963,44850
963,44876
963,44869
963,44874
963,44870
963,44879
963,44878
963,44855
963,44880
963,44866
963,44881
963,44852
963,44864
963,44867
963,44858
963,44862
963,44839
963,44841
963,44847
963,44863
963,44840
963,44851
963,44860
963,44844
963,44885
963,44877
963,44845
963,44849
963,44843
963,44883
963,44842
963,44882
963,44868
963,44837
963,44859
963,44884
963,44872
963,44865
963,44856
963,44846
963,44838
963,44875
963,44848
963,44853
963,44854
963,44871
964,44887
964,44904
964,44893
964,44900
964,44930
964,44928
964,44918
964,44922
964,44915
964,44901
964,44886
964,44888
964,44913
964,44925
964,44923
964,44920
964,44919
964,44912
964,44917
964,44906
964,44895
964,44932
964,44931
964,44903
964,44921
964,44909
964,44890
964,44898
964,44907
964,44908
964,44891
964,44896
964,44933
964,44926
964,44902
964,44911
964,44894
964,44889
964,44892
964,44899
964,44914
964,44897
964,44905
964,44927
964,44910
964,44929
964,44916
964,44924
965,44960
965,44942
965,44970
965,44949
965,44948
965,44950
965,44945
965,44935
965,44973
965,44954
965,44939
965,44958
965,44971
965,44959
965,44962
965,44981
965,44951
965,44936
965,44946
965,44979
965,44968
965,44961
965,44963
965,44966
965,44956
965,44976
965,44940
965,44957
965,44969
965,44980
965,44955
965,44978
965,44972
965,44975
965,44964
965,44947
965,44938
965,44944
965,44943
965,44974
965,44977
965,44941
965,44934
965,44982
965,44953
965,44952
965,44965
965,44937
965,44967
966,45007
966,45021
966,45030
966,45004
966,44988
966,44986
966,44999
966,44998
966,45017
966,45002
966,45019
966,45028
966,45010
966,44994
966,44997
966,44991
966,45011
966,45013
966,44995
966,45001
966,45025
966,44990
966,45000
966,44985
966,45014
966,45015
966,44992
966,45026
966,45012
966,44993
966,45008
966,44996
966,44983
966,45029
966,45027
966,45005
966,45023
966,45020
966,45006
966,45016
966,45022
966,44989
966,44984
966,45024
966,45009
966,45003
966,44987
966,45018
967,45068
967,45033
967,45032
967,45046
967,45045
967,45039
967,45065
967,45044
967,45038
967,45048
967,45058
967,45034
967,45050
967,45070
967,45056
967,45061
967,45063
967,45035
967,45071
967,45040
967,45059
967,45037
967,45077
967,45053
967,45074
967,45060
967,45049
967,45067
967,45076
967,45042
967,45043
967,45069
967,45073
967,45079
967,45051
967,45062
967,45072
967,45075
967,45036
967,45064
967,45031
967,45078
967,45041
967,45047
967,45055
967,45052
967,45066
967,45054
967,45057
968,45110
968,45113
968,45091
968,45095
968,45086
968,45102
968,45090
968,45108
968,45101
968,45104
968,45118
968,45097
968,45100
968,45115
968,45083
968,45089
968,45081
968,45096
968,45085
968,45099
968,45123
968,45111
968,45116
968,45105
968,45080
968,45119
968,45093
968,45088
968,45106
968,45082
968,45087
968,45112
968,45109
968,45107
968,45098
968,45117
968,45120
968,45092
968,45121
968,45084
968,45122
968,45114
968,45094
968,45103
969,45151
969,45164
969,45169
969,45144
969,45143
969,45133
969,45142
969,45160
969,45145
969,45132
969,45150
969,45148
969,45162
969,45147
969,45156
969,45149
969,45141
969,45135
969,45126
969,45167
969,45125
969,45171
969,45127
969,45153
969,45136
969,45128
969,45124
969,45131
969,45155
969,45158
969,45138
969,45137
969,45134
969,45154
969,45161
969,45168
969,45152
969,45146
969,45163
969,45159
969,45130
969,45157
969,45170
969,45129
969,45165
969,45166
969,45139
969,45140
970,45196
970,45208
970,45180
970,45216
970,45172
970,45206
970,45205
970,45191
970,45185
970,45187
970,45190
970,45197
970,45201
970,45173
970,45194
970,45202
970,45188
970,45189
970,45178
970,45179
970,45193
970,45207
970,45174
970,45175
970,45214
970,45203
970,45198
970,45192
970,45183
970,45212
970,45195
970,45184
970,45218
970,45186
970,45211
970,45215
970,45217
970,45176
970,45177
970,45213
970,45199
970,45209
970,45204
970,45200
970,45182
970,45210
970,45181
971,45225
971,45262
971,45250
971,45244
971,45227
971,45236
971,45251
971,45256
971,45238
971,45234
971,45222
971,45259
971,45239
971,45257
971,45253
971,45258
971,45249
971,45263
971,45246
971,45231
971,45243
971,45241
971,45228
971,45224
971,45242
971,45229
971,45248
971,45252
971,45245
971,45260
971,45219
971,45255
971,45240
971,45247
971,45226
971,45265
971,45230
971,45220
971,45264
971,45254
971,45232
971,45235
971,45223
971,45261
971,45233
971,45221
971,45237
972,45275
972,45301
972,45304
972,45271
972,45280
972,45295
972,45290
972,45273
972,45299
972,45292
972,45278
972,45297
972,45298
972,45312
972,45282
972,45294
972,45305
972,45302
972,45281
972,45268
972,45306
972,45307
972,45274
972,45287
972,45303
972,45311
972,45313
972,45270
972,45272
972,45284
972,45300
972,45286
972,45310
972,45277
972,45291
972,45285
972,45276
972,45269
972,45288
972,45293
972,45267
972,45283
972,45289
972,45266
972,45296
972,45314
972,45279
972,45308
972,45309
973,45352
973,45324
973,45316
973,45336
973,45359
973,45330
973,45340
973,45347
973,45345
973,45342
973,45335
973,45341
973,45351
973,45348
973,45329
973,45346
973,45318
973,45354
973,45362
973,45338
973,45332
973,45339
973,45349
973,45343
973,45358
973,45333
973,45337
973,45350
973,45355
973,45320
973,45328
973,45322
973,45321
973,45331
973,45353
973,45360
973,45326
973,45317
973,45357
973,45323
973,45356
973,45319
973,45361
973,45315
973,45325
973,45327
973,45334
973,45344
974,45366
974,45363
974,45402
974,45382
974,45370
974,45375
974,45395
974,45407
974,45408
974,45404
974,45365
974,45369
974,45367
974,45376
974,45401
974,45392
974,45397
974,45398
974,45394
974,45364
974,45403
974,45396
974,45390
974,45378
974,45383
974,45406
974,45377
974,45386
974,45372
974,45381
974,45373
974,45393
974,45384
974,45385
974,45399
974,45368
974,45371
974,45409
974,45379
974,45374
974,45388
974,45400
974,45391
974,45380
974,45387
974,45405
974,45389
975,45425
975,45433
975,45447
975,45457
975,45415
975,45426
975,45418
975,45442
975,45422
975,45417
975,45445
975,45455
975,45439
975,45448
975,45437
975,45434
975,45410
975,45416
975,45452
975,45421
975,45451
975,45423
975,45440
975,45414
975,45411
975,45431
975,45420
975,45435
975,45454
975,45419
975,45446
975,45450
975,45453
975,45456
975,45436
975,45441
975,45458
975,45424
975,45444
975,45430
975,45438
975,45428
975,45432
975,45427
975,45429
975,45449
975,45443
975,45413
975,45412
976,45466
976,45496
976,45493
976,45459
976,45495
976,45470
976,45473
976,45468
976,45486
976,45471
976,45492
976,45463
976,45497
976,45482
976,45502
976,14446
976,45491
976,45461
976,45460
976,45488
976,45467
976,45465
976,45464
976,45499
976,45505
976,45477
976,45487
976,45472
976,45476
976,45462
976,45475
976,45481
976,45506
976,45504
976,45490
976,45478
976,45489
976,45483
976,45503
976,45485
976,45500
976,45479
976,45480
976,45474
976,45494
976,45501
976,45469
976,45484
976,45498
977,45542
977,45522
977,45514
977,45525
977,45552
977,45551
977,45511
977,45531
977,45530
977,45523
977,45550
977,45529
977,45507
977,45509
977,45512
977,45528
977,45535
977,45510
977,45553
977,45546
977,45520
977,45548
977,45526
977,45519
977,45516
977,45527
977,45524
977,45508
977,45532
977,45543
977,45534
977,45539
977,45541
977,45544
977,45533
977,45549
977,45517
977,45547
977,45513
977,45536
977,45545
977,45540
977,45515
977,45521
977,45518
977,45538
977,45537
978,45600
978,45567
978,45576
978,45558
978,45557
978,45572
978,45586
978,45555
978,45577
978,45579
978,45581
978,45575
978,45591
978,45583
978,45601
978,45587
978,45570
978,45599
978,45588
978,45594
978,45598
978,45565
978,45566
978,45568
978,45590
978,45589
978,45592
978,45554
978,45556
978,45593
978,45559
978,45582
978,45595
978,45569
978,45584
978,45573
978,45580
978,45585
978,45597
978,45562
978,45560
978,45561
978,45563
978,45571
978,45578
978,45564
978,45596
978,45574
979,45626
979,45639
979,45637
979,45625
979,45640
979,45635
979,45631
979,45634
979,45603
979,45644
979,45613
979,45643
979,45623
979,45604
979,45608
979,45612
979,45629
979,45633
979,45645
979,45611
979,45617
979,45614
979,45605
979,45610
979,45648
979,45646
979,45650
979,45620
979,45649
979,45619
979,45627
979,45641
979,45609
979,45642
979,45638
979,45628
979,45622
979,45621
979,45607
979,45651
979,45647
979,45616
979,45615
979,45618
979,45632
979,45630
979,45636
979,45602
979,45606
979,45624
980,45669
980,45652
980,45684
980,45678
980,45666
980,45680
980,45681
980,45677
980,45656
980,45658
980,45670
980,45665
980,45671
980,45688
980,45660
980,45690
980,45657
980,45686
980,45675
980,45687
980,45661
980,45673
980,45672
980,45653
980,45655
980,45691
980,45664
980,45674
980,45683
980,45667
980,45693
980,45689
980,45679
980,45694
980,45685
980,45654
980,45668
980,45663
980,45682
980,45676
980,45662
980,45692
980,45659
981,45700
981,45702
981,45706
981,45707
981,45701
981,45713
981,45711
981,45710
981,45697
981,45732
981,45729
981,45728
981,45704
981,45726
981,45720
981,45741
981,45736
981,45708
981,45695
981,45740
981,45739
981,45719
981,45722
981,45717
981,45714
981,45727
981,45725
981,45724
981,45721
981,45735
981,45709
981,45731
981,45737
981,45734
981,45723
981,45698
981,45742
981,45696
981,45715
981,45699
981,45716
981,45738
981,45730
981,45733
981,45712
981,45718
981,45705
981,45703
982,45784
982,45766
982,45756
982,45785
982,45783
982,45773
982,45768
982,45782
982,45757
982,45767
982,45770
982,45753
982,45769
982,45765
982,45755
982,45745
982,45771
982,45776
982,45763
982,45774
982,45778
982,45743
982,45747
982,45754
982,45760
982,45761
982,45780
982,45759
982,45751
982,45777
982,45748
982,45789
982,45758
982,45749
982,45750
982,45775
982,45788
982,45764
982,45786
982,45746
982,45752
982,45744
982,45781
982,45787
982,45772
982,45779
982,45762
983,45813
983,45804
983,45792
983,45830
983,45817
983,45805
983,45814
983,45801
983,45791
983,45793
983,45828
983,45795
983,45812
983,45816
983,45794
983,45803
983,45799
983,45822
983,45797
983,45798
983,45826
983,45796
983,45827
983,45821
983,45808
983,45809
983,45824
983,45831
983,45825
983,45829
983,45807
983,45810
983,45815
983,45806
983,45802
983,45818
983,45811
983,45820
983,45790
983,45823
983,45800
983,45832
983,45819
984,45844
984,45856
984,45841
984,45873
984,45868
984,45834
984,45866
984,45850
984,45871
984,45847
984,45846
984,45842
984,45833
984,45876
984,45874
984,45840
984,45879
984,45867
984,45864
984,45862
984,45839
984,45860
984,45872
984,45861
984,45877
984,45875
984,45859
984,45853
984,45837
984,45845
984,45838
984,45836
984,45848
984,45851
984,45849
984,45855
984,45857
984,45852
984,45869
984,45843
984,45858
984,45863
984,45865
984,45854
984,45878
984,45835
984,45870
985,45897
985,45906
985,45919
985,45884
985,45903
985,45912
985,45905
985,45915
985,45892
985,45898
985,45910
985,45904
985,45922
985,45928
985,45900
985,45929
985,45888
985,45896
985,45927
985,45916
985,45908
985,45883
985,45913
985,45894
985,45918
985,45889
985,45924
985,45917
985,45907
985,45886
985,45880
985,45921
985,45887
985,45902
985,45925
985,45891
985,45881
985,45909
985,45885
985,45895
985,45911
985,45914
985,45882
985,45923
985,45901
985,45890
985,45899
985,45926
985,45920
985,45893
986,45945
986,45966
986,45969
986,45963
986,45943
986,45933
986,45964
986,45967
986,45930
986,45939
986,45962
986,45938
986,45973
986,45972
986,45948
986,45950
986,45977
986,45961
986,45946
986,45940
986,45947
986,45958
986,45949
986,45944
986,45979
986,45955
986,45937
986,45968
986,45956
986,45936
986,45931
986,45960
986,45942
986,45970
986,45975
986,45932
986,45935
986,45965
986,45951
986,45974
986,45941
986,45953
986,45934
986,45978
986,45954
986,45957
986,45959
986,45971
986,45952
986,45976
987,45999
987,45984
987,46011
987,45985
987,46003
987,46018
987,46004
987,46017
987,45998
987,46000
987,46005
987,45992
987,46023
987,46024
987,46002
987,45997
987,46025
987,46007
987,45994
987,46022
987,45990
987,46015
987,45987
987,46014
987,45989
987,45988
987,46021
987,45996
987,46008
987,45993
987,46012
987,45983
987,45982
987,45991
987,45981
987,46026
987,46006
987,46020
987,46001
987,46010
987,45995
987,45986
987,46013
987,45980
987,46016
987,46009
987,46027
987,46019
988,46059
988,46030
988,46032
988,46028
988,46047
988,46033
988,46044
988,46039
988,46068
988,46049
988,46067
988,46051
988,46040
988,46037
988,46061
988,46048
988,46063
988,46071
988,46070
988,46065
988,46064
988,46057
988,46054
988,46029
988,46043
988,46034
988,46060
988,46058
988,46038
988,46045
988,46035
988,46062
988,46046
988,46050
988,46074
988,46073
988,46055
988,46042
988,46056
988,46036
988,46052
988,46072
988,46031
988,46066
988,46041
988,46053
988,46069
989,46099
989,46109
989,46107
989,46082
989,46080
989,46094
989,46100
989,46076
989,46096
989,46108
989,46093
989,46085
989,46087
989,46110
989,46119
989,46079
989,46104
989,46112
989,46091
989,46114
989,46116
989,46088
989,46120
989,46078
989,46101
989,46084
989,46118
989,46105
989,46089
989,46075
989,46102
989,46103
989,46083
989,46077
989,46122
989,46086
989,46095
989,46090
989,46121
989,46097
989,46106
989,46111
989,46098
989,46117
989,46092
989,46115
989,46113
989,46081
989,46123
990,46165
990,46144
990,46164
990,46160
990,46125
990,46131
990,46134
990,46163
990,46155
990,46137
990,46138
990,46159
990,46127
990,46151
990,46142
990,46139
990,46143
990,46136
990,46146
990,46129
990,46156
990,46145
990,46140
990,46154
990,46124
990,46147
990,46153
990,46162
990,46157
990,46150
990,46132
990,46135
990,46130
990,46148
990,46152
990,46126
990,46128
990,46133
990,46141
990,46149
990,46158
990,46161
991,46210
991,46171
991,46206
991,46185
991,46173
991,46193
991,46205
991,46190
991,46203
991,46175
991,46200
991,46204
991,46172
991,46174
991,46183
991,46188
991,46211
991,46176
991,46209
991,46169
991,46189
991,46187
991,46178
991,46182
991,46166
991,46181
991,46208
991,46201
991,46184
991,46170
991,46196
991,46177
991,46198
991,46180
991,46168
991,46191
991,46212
991,46199
991,46207
991,46179
991,46202
991,46167
991,46186
991,46192
991,46195
991,46194
991,46197
992,46213
992,46251
992,46254
992,46216
992,46244
992,46259
992,46248
992,46243
992,46229
992,46240
992,46226
992,46214
992,46250
992,46242
992,46238
992,46247
992,46218
992,46232
992,46230
992,46222
992,46241
992,46224
992,46221
992,46234
992,46255
992,46233
992,46219
992,46235
992,46257
992,46256
992,46217
992,46215
992,46231
992,46246
992,46249
992,46236
992,46220
992,46225
992,46237
992,46227
992,46253
992,46245
992,46252
992,46258
992,46223
992,46239
992,46228
993,46298
993,46295
993,46300
993,46296
993,46260
993,46302
993,46261
993,46262
993,46288
993,46286
993,46285
993,46266
993,46277
993,46276
993,46299
993,46274
993,46297
993,46273
993,46282
993,46284
993,46278
993,46287
993,46281
993,46275
993,46265
993,46267
993,46301
993,46280
993,46269
993,46268
993,46283
993,46279
993,46294
993,46290
993,46271
993,46293
993,46270
993,46289
993,46291
993,46264
993,46263
993,46272
993,46292
994,46348
994,46337
994,46330
994,46332
994,46347
994,46305
994,46340
994,46326
994,46324
994,46350
994,46303
994,46308
994,46317
994,46329
994,46345
994,46322
994,46339
994,46306
994,46343
994,46333
994,46336
994,46342
994,46312
994,46319
994,46321
994,46318
994,46346
994,46327
994,46344
994,46338
994,46331
994,46316
994,46311
994,46335
994,46325
994,46334
994,46315
994,46304
994,46328
994,46313
994,46349
994,46320
994,46314
994,46323
994,46309
994,46310
994,46307
994,46341
995,46384
995,46368
995,46371
995,46357
995,46382
995,46391
995,46359
995,46358
995,46383
995,46372
995,46351
995,46360
995,46386
995,46376
995,46365
995,46370
995,46364
995,46378
995,46379
995,46363
995,46375
995,46354
995,46385
995,46369
995,46373
995,46367
995,46387
995,46380
995,46355
995,46388
995,46366
995,46392
995,46353
995,46381
995,46390
995,46377
995,46362
995,46356
995,46393
995,46394
995,46374
995,46361
995,46389
995,46352
996,46430
996,46429
996,46423
996,46421
996,46425
996,46410
996,46414
996,46409
996,46401
996,46413
996,46415
996,46426
996,46427
996,46434
996,46437
996,46433
996,46406
996,46428
996,46440
996,46412
996,46397
996,46407
996,46402
996,46418
996,46439
996,46403
996,46411
996,46424
996,46398
996,46435
996,46438
996,46399
996,46400
996,46420
996,46431
996,46395
996,46405
996,46396
996,46419
996,46416
996,46432
996,46408
996,46422
996,46436
996,46417
996,46404
997,46474
997,46464
997,46478
997,46456
997,46443
997,46454
997,46469
997,46452
997,46446
997,46444
997,46465
997,46471
997,46442
997,46470
997,46486
997,46482
997,46475
997,46461
997,46468
997,46477
997,46453
997,46450
997,46483
997,46473
997,46488
997,46449
997,46463
997,46448
997,46484
997,46457
997,46451
997,46467
997,46487
997,46466
997,46485
997,46479
997,46447
997,46441
997,46460
997,46445
997,46455
997,46462
997,46480
997,46459
997,46472
997,46458
997,46481
997,46476
998,46528
998,46505
998,46525
998,46507
998,46491
998,46509
998,46523
998,46512
998,46513
998,46503
998,46532
998,46506
998,46489
998,46495
998,46530
998,46490
998,46498
998,46502
998,46524
998,46499
998,46497
998,46516
998,46517
998,46504
998,46494
998,46493
998,46514
998,46531
998,46518
998,46500
998,46536
998,46508
998,46510
998,46511
998,46496
998,46526
998,46522
998,46529
998,46535
998,46515
998,46501
998,46519
998,46520
998,46533
998,46492
998,46537
998,46521
998,46534
998,46527
999,46581
999,46549
999,46563
999,46558
999,46548
999,46571
999,46570
999,46578
999,46559
999,46542
999,46575
999,46568
999,46583
999,46550
999,46544
999,46584
999,46555
999,46572
999,46582
999,46547
999,46551
999,46565
999,46545
999,46552
999,46560
999,46566
999,46585
999,46573
999,46554
999,46567
999,46569
999,46561
999,46579
999,46539
999,46586
999,46576
999,46538
999,46553
999,46564
999,46541
999,46574
999,46562
999,46546
999,46543
999,46577
999,46580
999,46557
999,46540
999,46556
1000,46593
1000,46587
1000,46592
1000,46631
1000,46628
1000,46635
1000,46605
1000,46609
1000,46603
1000,46629
1000,46606
1000,46595
1000,46622
1000,46617
1000,46597
1000,46613
1000,46623
1000,46596
1000,46610
1000,46599
1000,46627
1000,46614
1000,46616
1000,46619
1000,46594
1000,46601
1000,46624
1000,46626
1000,46602
1000,46590
1000,46607
1000,46608
1000,46634
1000,46630
1000,46636
1000,46589
1000,46598
1000,46615
1000,46625
1000,46604
1000,46621
1000,46591
1000,46612
1000,46611
1000,46633
1000,46632
1000,46588
1000,46600
1000,46620
1000,46618
1001,46643
1001,46652
1001,46665
1001,46655
1001,46637
1001,46669
1001,46661
1001,46649
1001,46638
1001,46651
1001,46660
1001,46650
1001,46664
1001,46639
1001,46647
1001,46678
1001,46679
1001,46681
1001,46640
1001,46668
1001,46663
1001,46654
1001,46667
1001,46657
1001,46677
1001,46646
1001,46642
1001,46666
1001,46658
1001,46672
1001,46659
1001,46673
1001,46680
1001,46675
1001,46648
1001,46674
1001,46662
1001,46653
1001,46671
1001,46645
1001,46682
1001,46656
1001,46676
1001,46644
1001,46670
1001,46641
1002,46713
1002,46689
1002,46688
1002,46711
1002,46721
1002,46712
1002,46708
1002,46702
1002,46692
1002,46698
1002,46716
1002,46706
1002,46701
1002,46719
1002,46700
1002,46691
1002,46714
1002,46690
1002,46683
1002,46705
1002,46694
1002,46685
1002,46715
1002,46718
1002,46704
1002,46710
1002,46707
1002,46703
1002,46684
1002,46697
1002,46709
1002,46695
1002,46699
1002,46696
1002,46687
1002,46693
1002,46686
1002,46720
1002,46717
1003,46760
1003,46736
1003,46768
1003,46727
1003,46765
1003,46755
1003,46722
1003,46737
1003,46739
1003,46764
1003,46747
1003,46733
1003,46756
1003,46742
1003,46750
1003,46723
1003,46757
1003,46751
1003,46729
1003,46741
1003,46748
1003,46753
1003,46735
1003,46761
1003,46754
1003,46758
1003,46738
1003,46744
1003,46728
1003,46746
1003,46730
1003,46762
1003,46725
1003,46767
1003,46759
1003,46766
1003,46731
1003,46734
1003,46740
1003,46745
1003,46726
1003,46743
1003,46724
1003,46732
1003,46749
1003,46763
1003,46752
1004,46780
1004,46798
1004,46776
1004,46796
1004,46809
1004,46777
1004,46805
1004,46815
1004,46770
1004,46802
1004,46792
1004,46781
1004,46788
1004,46800
1004,46803
1004,46783
1004,46806
1004,46786
1004,46812
1004,46807
1004,46793
1004,46787
1004,46801
1004,46804
1004,46772
1004,46791
1004,46794
1004,46789
1004,46773
1004,46769
1004,46782
1004,46813
1004,46778
1004,46784
1004,46814
1004,46775
1004,46771
1004,46810
1004,46808
1004,46795
1004,46785
1004,46790
1004,46774
1004,46811
1004,46779
1004,46799
1004,46797
1005,46816
1005,46826
1005,46839
1005,46842
1005,46855
1005,46835
1005,46852
1005,46825
1005,46828
1005,46822
1005,46820
1005,46854
1005,46861
1005,46819
1005,46859
1005,46821
1005,46841
1005,46827
1005,46857
1005,46858
1005,46860
1005,46846
1005,46833
1005,46824
1005,46818
1005,46830
1005,46831
1005,46836
1005,46837
1005,46847
1005,46840
1005,46848
1005,46844
1005,46853
1005,46843
1005,46832
1005,46851
1005,46817
1005,46856
1005,46850
1005,46834
1005,46829
1005,46823
1005,46838
1005,46845
1005,46849
1006,46881
1006,46904
1006,46867
1006,46877
1006,46888
1006,46889
1006,46871
1006,46882
1006,46890
1006,46894
1006,46864
1006,46898
1006,46879
1006,46892
1006,46886
1006,46884
1006,46862
1006,46896
1006,46870
1006,46897
1006,46900
1006,46869
1006,46874
1006,46885
1006,46887
1006,46866
1006,46865
1006,46872
1006,46901
1006,46868
1006,46891
1006,46863
1006,46902
1006,46873
1006,46876
1006,46878
1006,46875
1006,46906
1006,46880
1006,46883
1006,46899
1006,46895
1006,46905
1006,46893
1006,46903
1007,46930
1007,46951
1007,46932
1007,46913
1007,46914
1007,46948
1007,46956
1007,46917
1007,46939
1007,46933
1007,46909
1007,46927
1007,46911
1007,46937
1007,46908
1007,46954
1007,46952
1007,46916
1007,46923
1007,46944
1007,46915
1007,46922
1007,46945
1007,46941
1007,46924
1007,46943
1007,46946
1007,46940
1007,46918
1007,46931
1007,46936
1007,46912
1007,46935
1007,46926
1007,46953
1007,46925
1007,46942
1007,46919
1007,46920
1007,46910
1007,46921
1007,46938
1007,46955
1007,46934
1007,46947
1007,46929
1007,46928
1007,46907
1007,46949
1007,46950
1008,46979
1008,46975
1008,46983
1008,46958
1008,46969
1008,46960
1008,46989
1008,46963
1008,46991
1008,46999
1008,46974
1008,46965
1008,46968
1008,46962
1008,47001
1008,46973
1008,46985
1008,46966
1008,46992
1008,46961
1008,46964
1008,46978
1008,46990
1008,46981
1008,46980
1008,46967
1008,46998
1008,46994
1008,46982
1008,46972
1008,46986
1008,46988
1008,46957
1008,46987
1008,47003
1008,46971
1008,46984
1008,47004
1008,47000
1008,46959
1008,46996
1008,46976
1008,47005
1008,46995
1008,46970
1008,46993
1008,46977
1008,47002
1008,46997
1009,47016
1009,47048
1009,47050
1009,47045
1009,47014
1009,47049
1009,47046
1009,47047
1009,47031
1009,47036
1009,47013
1009,47017
1009,47033
1009,47011
1009,47022
1009,47040
1009,47021
1009,47051
1009,47026
1009,47015
1009,47028
1009,47032
1009,47043
1009,47019
1009,47024
1009,47012
1009,47038
1009,47006
1009,47020
1009,47018
1009,47037
1009,47008
1009,47041
1009,47029
1009,47039
1009,47027
1009,47034
1009,47030
1009,47023
1009,47035
1009,47055
1009,47052
1009,47053
1009,47042
1009,47009
1009,47054
1009,47007
1009,47010
1009,47025
1009,47044
1010,47056
1010,47091
1010,47090
1010,47088
1010,47079
1010,47064
1010,47084
